Date;Collectivité;Instance;Numero delib;Titre délib;Rapporteur;ID élu;Elu;FONCTION;Theme déport;DELIB_URL;Observations
2022-09-19;Ville de Rennes;Conseil Municipal;2022_0267;Aménagement et services urbains, environnement – ZAC La Courrouze – Quai Conteneurs – Acquisition d'un terrain;FRISQUE Cégolène;17223-3728;GANDON Carole;Conseillère municipale;Actes immobiliers;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/1bde36ab089dd8a54848a30690f549d78922f77ff69794f38f9d050dabbb931f.pdf;Représentant de  VDR ou RM auprès de l'organisme bénéficiaire
2023-09-18;Ville de Rennes;Conseil Municipal;2023_0276;Aménagement et services urbains, environnement - ZAC Blosne Est – Galicie – Acquisition auprès de la SPLA Territoires Publics de la parcelle LP 117.;M LE BOUGEANT;9773-3728;FAUCHEUX Valérie;14è adjointe déléguée aux Mobilités et aux déplacements;Relations avec les entreprises publiques locales;;Représentant de  VDR ou RM auprès de l'organisme concerné
2022-10-17;Ville de Rennes;Conseil Municipal;2022_0310;Aménagement et services urbains, environnement – Politique de la Ville - Équipement - Provision Contrat de Ville – Deuxième attribution de subventions 2022;TRAVERS David;13950-3728;BOUCHONNET Iris;16è adjointe déléguée à la Jeunesse, à la vie étudiante et à la politique des temps;Versement de subvention à un organisme privé ou public;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/71cb233e444b477c5a0afe6c9bd7bc895987b901b48b23ac2da00c76882e2b84.pdf;Motif personnel
2023-09-18;Ville de Rennes;Conseil Municipal;2023_0278;"Aménagement et services urbains, environnement - ZAC Maurepas Gros Chêne – Travaux primaires de ZAC – convention de financement Rennes Métropole / Société Publique Locale d'Aménagement ""Territoires Publics"".";M HERVE => Mme DENIAUD;17122-3728;HAKNI-ROBIN Béatrice;18è adjointe déléguée au Quartier Le Blosne;Relations avec les entreprises publiques locales;;Représentant de  VDR ou RM auprès de l'organisme concerné
2023-09-18;Ville de Rennes;Conseil Municipal;2023_0278;"Aménagement et services urbains, environnement - ZAC Maurepas Gros Chêne – Travaux primaires de ZAC – convention de financement Rennes Métropole / Société Publique Locale d'Aménagement ""Territoires Publics"".";M HERVE => Mme DENIAUD;17223-3728;GANDON Carole;Conseillère municipale;Relations avec les entreprises publiques locales;;Représentant de  VDR ou RM auprès de l'organisme concerné
2023-09-18;Ville de Rennes;Conseil Municipal;2023_0283;Action économique – Provision pour associations diverses – Maison de la Consommation et de l'Environnement – Attribution de subvention.;M HERVE;9821-3728;GUILLOTIN Daniel;Conseiller municipal délégué à l'Énergie, au climat, au bâtiment durable et aux matériaux biosourcés, délégué au Quartier Thabor Saint-Hélier;Versement de subvention à un organisme privé ou public;;Représentant de  VDR ou RM auprès de l'organisme bénéficiaire
2023-03-13;Ville de Rennes;Conseil Municipal;2023_0036;Finances – Attributions des subventions au titre de l'année 2023 - Citoyenneté et vie en société -Enfance jeunesse etpolitiques éducatives - Sports et activités physiques-Pilotage de l'action publique - Qualité des espaces publics - Aménagement durable et solidaire;Mme NOISETTE;17196-3728;CAROFF-URFER Sandrine;Conseillère municipale;Versement de subvention à un organisme privé ou public;;Représentant de  VDR ou RM auprès de l'organisme bénéficiaire
2023-03-13;Ville de Rennes;Conseil Municipal;2023_0040;Enseignement, formation – Activités éducatives périscolaires – Provision associations ateliers périscolaires – Versement d'un acompte pour l'année scolaire 2022/2023 – Première attribution de subventions 2023. (DEE);Mme ROUGIER;17234-3728;LEMEILLEUR Claire;Conseillère municipale déléguée au Patrimoine;Versement de subvention à un organisme privé ou public;;Motif personnel
2023-03-13;Ville de Rennes;Conseil Municipal;2023_0053;"Sports et jeunesse – Action socio-éducative – Animation dans les quartiers – Équipement de quartier ""Le Jeu de Paume"" - Provision Jeu de Paume – Convention pluriannuelle d'objectifs - Première attribution de subvention 2016";M. LE BOUGEANT;17107-3728;TRAVERS David;3è adjoint délégué à la Solidarité;Versement de subvention à un organisme privé ou public;;Représentant de  VDR ou RM auprès de l'organisme bénéficiaire
2023-03-13;Ville de Rennes;Conseil Municipal;2023_0060;Interventions sociales et santé – Autres interventions sociales – Provision Rennes au Pluriel - Première attribution de subventions 2023 – Provision Diversité Culturelle, accès aux droits et lutte contre les discriminations – Première attribution de subventions 2024;Mme LETOURNEUX;17107-3728;TRAVERS David;3è adjoint délégué à la Solidarité;Versement de subvention à un organisme privé ou public;;Représentant de  VDR ou RM auprès de l'organisme bénéficiaire
2023-03-13;Ville de Rennes;Conseil Municipal;2023_0068;Aménagement et services urbains, environnement – Politique de la ville – Contrat de ville – Provision pour cofinancement de postes adultes relais – 1ère attribution de subventions 2023 – Renouvellement conventions;Mme ZAMORD;17174-3728;AFFILE Gwendoline;Conseillère déléguée à l'Innovation sociale et à l'Accès aux loisirs;Versement de subvention à un organisme privé ou public;;Représentant de  VDR ou RM auprès de l'organisme bénéficiaire
2023-03-13;Ville de Rennes;Conseil Municipal;2023_0058;Administration générale – Désignation de représentants au conseil d'administration du Centre Communal d'Action Sociale – Modification;M. HERVE;17107-3728;TRAVERS David;3è adjoint délégué à la Solidarité;Désignation de représentants;;Désignation de représentants
2023-03-13;Ville de Rennes;Conseil Municipal;2023_0035;Finances – Attributions des subventions au titre de l'année 2023 - Culture patrimoine et rayonnement - Solidarités et cohésion sociale;Mme NOISETTE;17123-3728;BOUKHENOUFA Flavie;10è adjointe déléguée aux Relations internationales, aux relations publiques, aux cultes et à la laïcité;Versement de subvention à un organisme privé ou public;;Représentant de  VDR ou RM auprès de l'organisme bénéficiaire
2023-03-13;Ville de Rennes;Conseil Municipal;2023_0035;Finances – Attributions des subventions au titre de l'année 2023 - Culture patrimoine et rayonnement - Solidarités et cohésion sociale;Mme NOISETTE;9821-3728;GUILLOTIN Daniel;Conseiller municipal délégué à l'Énergie, au climat, au bâtiment durable et aux matériaux biosourcés, délégué au Quartier Thabor Saint-Hélier;Versement de subvention à un organisme privé ou public;;Représentant de  VDR ou RM auprès de l'organisme bénéficiaire
2023-03-13;Ville de Rennes;Conseil Municipal;2023_0040;Enseignement, formation – Activités éducatives périscolaires – Provision associations ateliers périscolaires – Versement d'un acompte pour l'année scolaire 2022/2023 – Première attribution de subventions 2023. (DEE);Mme ROUGIER;13950-3728;BOUCHONNET Iris;16è adjointe déléguée à la Jeunesse, à la vie étudiante et à la politique des temps;Versement de subvention à un organisme privé ou public;;Motif personnel
2023-03-13;Ville de Rennes;Conseil Municipal;2023_0040;Enseignement, formation – Activités éducatives périscolaires – Provision associations ateliers périscolaires – Versement d'un acompte pour l'année scolaire 2022/2023 – Première attribution de subventions 2023. (DEE);Mme ROUGIER;9762-3728;CAREIL Benoît;11è adjoint délégué à la Culture;Versement de subvention à un organisme privé ou public;;Représentant de  VDR ou RM auprès de l'organisme bénéficiaire
2023-03-13;Ville de Rennes;Conseil Municipal;2023_0040;Enseignement, formation – Activités éducatives périscolaires – Provision associations ateliers périscolaires – Versement d'un acompte pour l'année scolaire 2022/2023 – Première attribution de subventions 2023. (DEE);Mme ROUGIER;17232-3728;ID AHMED Zahra;Conseillère municipale;Versement de subvention à un organisme privé ou public;;Représentant de  VDR ou RM auprès de l'organisme bénéficiaire
2023-03-13;Ville de Rennes;Conseil Municipal;2023_0040;Enseignement, formation – Activités éducatives périscolaires – Provision associations ateliers périscolaires – Versement d'un acompte pour l'année scolaire 2022/2023 – Première attribution de subventions 2023. (DEE);Mme ROUGIER;9725-3728;MARIE Anabel;Conseillère municipale déléguée à l'Europe;Versement de subvention à un organisme privé ou public;;Représentant de  VDR ou RM auprès de l'organisme bénéficiaire
2023-03-13;Ville de Rennes;Conseil Municipal;2023_0047;Culture - Action culturelle - Provision Les Rennais prennent l'art - Première attribution de subventions 2024;M. CAREIL;17107-3728;TRAVERS David;3è adjoint délégué à la Solidarité;Versement de subvention à un organisme privé ou public;;Représentant de  VDR ou RM auprès de l'organisme bénéficiaire
2023-03-13;Ville de Rennes;Conseil Municipal;2023_0053;"Sports et jeunesse – Action socio-éducative – Animation dans les quartiers – Équipement de quartier ""Le Jeu de Paume"" - Provision Jeu de Paume – Convention pluriannuelle d'objectifs - Première attribution de subvention 2020";M. LE BOUGEANT;9760-3728;LAHAIS Tristan;Conseiller municipal;Versement de subvention à un organisme privé ou public;;Représentant de  VDR ou RM auprès de l'organisme bénéficiaire
2023-03-13;Ville de Rennes;Conseil Municipal;2023_0053;"Sports et jeunesse – Action socio-éducative – Animation dans les quartiers – Équipement de quartier ""Le Jeu de Paume"" - Provision Jeu de Paume – Convention pluriannuelle d'objectifs - Première attribution de subvention 2021";M. LE BOUGEANT;17174-3728;AFFILE Gwendoline;Conseillère déléguée à l'Innovation sociale et à l'Accès aux loisirs;Versement de subvention à un organisme privé ou public;;Représentant de  VDR ou RM auprès de l'organisme bénéficiaire
2023-03-13;Ville de Rennes;Conseil Municipal;2023_0053;"Sports et jeunesse – Action socio-éducative – Animation dans les quartiers – Équipement de quartier ""Le Jeu de Paume"" - Provision Jeu de Paume – Convention pluriannuelle d'objectifs - Première attribution de subvention 2023";M. LE BOUGEANT;11097-3728;ZAMORD Priscilla;Conseillère municipale;Versement de subvention à un organisme privé ou public;;Représentant de  VDR ou RM auprès de l'organisme bénéficiaire
2023-03-13;Ville de Rennes;Conseil Municipal;2023_0058;Administration générale – Désignation de représentants au conseil d'administration du Centre Communal d'Action Sociale – Modification;M. HERVE;17122-3728;HAKNI-ROBIN Béatrice;18è adjointe déléguée au Quartier Le Blosne;Désignation de représentants;;Désignation de représentants
2023-03-13;Ville de Rennes;Conseil Municipal;2023_0077;Administration générale – Désignation de représentant dans divers organismes extérieurs – Modification;M. HERVE;17127-3728;FOUILLERE Christophe;21è adjoint délégué au vieillissement et au Quartier Villejean-Beauregard;Désignation de représentants;;Désignation de représentants
2023-09-18;;;;;;;nom_agent prenom_agent;;;;
2022-09-19;Ville de Rennes;Conseil Municipal;2022_0247;Enseignement, formation – Activités éducatives périscolaires – Provision associations ateliers périscolaires – Deuxième attributions de subventions 2022 – Versement du solde année scolaire 2021/2022;ROUGIER Gaelle;17197-3728;CASACUBERTA PALMADA Montserrat;Conseillère municipale déléguée aux politiques linguistiques;Versement de subvention à un organisme privé ou public;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/9874e50b0f65331da95999903ad87ea019f5a4a275d7ea70a9c28a399347a193.pdf;Représentant de  VDR ou RM auprès de l'organisme bénéficiaire
2022-09-19;Ville de Rennes;Conseil Municipal;2022_0247;Enseignement, formation – Activités éducatives périscolaires – Provision associations ateliers périscolaires – Deuxième attributions de subventions 2022 – Versement du solde année scolaire 2021/2022;ROUGIER Gaelle;17152-3728;DENIAUD Marion;20è adjointe déléguée au Quartier Maurepas;Versement de subvention à un organisme privé ou public;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/9874e50b0f65331da95999903ad87ea019f5a4a275d7ea70a9c28a399347a193.pdf;Motif personnel
2022-09-19;Ville de Rennes;Conseil Municipal;2022_0248;Enseignement, formation – Année scolaire 2022/2023 – Actions de sensibilisation – Provision fonds projets écoles – Première attribution de subventions 2022;ROUGIER Gaelle;9773-3728;FAUCHEUX Valérie;14è adjointe déléguée aux Mobilités et aux déplacements;Versement de subvention à un organisme privé ou public;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/1113e894c794df6a78e572ede8cdbe96ed60a48697d618e38e09789618d3178d.pdf;Représentant de  VDR ou RM auprès de l'organisme bénéficiaire
2022-09-19;Ville de Rennes;Conseil Municipal;2022_0248;Enseignement, formation – Année scolaire 2022/2023 – Actions de sensibilisation – Provision fonds projets écoles – Première attribution de subventions 2022;ROUGIER Gaelle;9760-3728;LAHAIS Tristan;Conseiller municipal;Versement de subvention à un organisme privé ou public;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/1113e894c794df6a78e572ede8cdbe96ed60a48697d618e38e09789618d3178d.pdf;Représentant de  VDR ou RM auprès de l'organisme bénéficiaire
2022-09-19;Ville de Rennes;Conseil Municipal;2022_0248;Enseignement, formation – Année scolaire 2022/2023 – Actions de sensibilisation – Provision fonds projets écoles – Première attribution de subventions 2022;ROUGIER Gaelle;7318-3728;LE BOUGEANT Didier;13è adjoint délégué aux Commerces et à l'artisanat, délégué au Quartier Centre;Versement de subvention à un organisme privé ou public;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/1113e894c794df6a78e572ede8cdbe96ed60a48697d618e38e09789618d3178d.pdf;Représentant de  VDR ou RM auprès de l'organisme bénéficiaire
2022-09-19;Ville de Rennes;Conseil Municipal;2022_0253;Interventions sociales et santé – Actions de prévention sanitaire – Provision santé – Deuxième attribution de subventions 2022;LETOURNEUX Geneviève;7285-3728;NADESAN Yannick;5è adjoint délégué à la Santé;Versement de subvention à un organisme privé ou public;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/858e1bc84a31149bfac3fd0d448e1e97a74805f8dabbaff2802f225ff1c35e66.pdf;Représentant de  VDR ou RM auprès de l'organisme bénéficiaire
